262,263,262,0.1,0.1,0.1,0.1,0.1
263,264,263,0.1,0.1,0.1,0.1,0.1
264,265,264,0.1,0.1,0.1,0.1,0.1
265,266,265,0.1,0.1,0.1,0.1,0.1
266,267,266,0.1,0.1,0.1,0.1,0.1
267,268,267,0.1,0.1,0.1,0.1,0.1
268,269,268,0.1,0.1,0.1,0.1,0.1
269,270,269,0.1,0.1,0.1,0.1,0.1
270,271,270,0.1,0.1,0.1,0.1,0.1
271,272,271,0.1,0.1,0.1,0.1,0.1
272,273,272,0.1,0.1,0.1,0.1,0.1
273,274,273,0.1,0.1,0.1,0.1,0.1
274,275,274,0.1,0.1,0.1,0.1,0.1
275,276,275,0.1,0.1,0.1,0.1,0.1
276,277,276,0.1,0.1,0.1,0.1,0.1
277,278,277,0.1,0.1,0.1,0.1,0.1
278,279,278,0.1,0.1,0.1,0.1,0.1
279,280,279,0.1,0.1,0.1,0.1,0.1
280,281,280,0.1,0.1,0.1,0.1,0.1
281,282,281,0.1,0.1,0.1,0.1,0.1
282,283,282,0.1,0.1,0.1,0.1,0.1
283,284,283,0.1,0.1,0.1,0.1,0.1
284,285,284,0.1,0.1,0.1,0.1,0.1
285,286,285,0.1,0.1,0.1,0.1,0.1
286,287,286,0.1,0.1,0.1,0.1,0.1
287,288,287,0.1,0.1,0.1,0.1,0.1
288,289,288,0.1,0.1,0.1,0.1,0.1
289,290,289,0.1,0.1,0.1,0.1,0.1
290,291,290,0.1,0.1,0.1,0.1,0.1
291,292,291,0.1,0.1,0.1,0.1,0.1
292,293,292,0.1,0.1,0.1,0.1,0.1
293,294,293,0.1,0.1,0.1,0.1,0.1
294,295,294,0.1,0.1,0.1,0.1,0.1
295,296,295,0.1,0.1,0.1,0.1,0.1
296,297,296,0.1,0.1,0.1,0.1,0.1
297,298,297,0.1,0.1,0.1,0.1,0.1
298,299,298,0.1,0.1,0.1,0.1,0.1
299,300,299,0.1,0.1,0.1,0.1,0.1
300,301,300,0.1,0.1,0.1,0.1,0.1
301,302,301,0.1,0.1,0.1,0.1,0.1
302,303,302,0.1,0.1,0.1,0.1,0.1
303,304,303,0.1,0.1,0.1,0.1,0.1
304,305,304,0.1,0.1,0.1,0.1,0.1
305,306,305,0.1,0.1,0.1,0.1,0.1
306,307,306,0.1,0.1,0.1,0.1,0.1
307,308,307,0.1,0.1,0.1,0.1,0.1
